,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
3827,13ff02c7-d1e3-43e0-abb9-1120dff22c62,Ryan Top soya ,Top,nivel_2,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,soya,top,0.6,426.8,224.4,0.5071471471471471,0.0036303321566792,0.3245524883110474,Mainstream,composition,42
3768,192249e2-2607-4804-9132-e07bf0571046,Rizetta Skirt youth ,Skirt,nivel_1,rust,orange,Mainstream,8,disponible,False,both,False,unknown,invierno,True,youth,skirt,3.0,729.5,319.0,0.400519824221492,0.0062050780419342,0.2260763930645446,Mainstream,composition,false
4169,04e51aa8-7699-4ceb-aac9-0109a16023c9,Spaced Dress petal ,Dress,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,verano,True,petal,dress,0.0,248.28571428571428,119.42857142857144,0.5877501635863057,0.0021119016228104,0.429219140915995,Mainstream,style,39
1942,33505552-10a9-4a20-a230-53586ebc2fa9,Ihyildiz Tshirt lab ,Tshirt,nivel_2,brown,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,lab,tshirt,1.1666666666666667,626.8333333333334,308.0,0.4896666929440134,0.0053318022654134,0.3278745028759668,Mainstream,composition,false
3444,11375ed5-a687-47a8-94eb-2424c11e592f,Pcbillo Tshirt noos ,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,325.6,198.0,0.5989336643748409,0.0027695317483945,0.4160075657032143,Mainstream,composition,false
3421,1fd59fbe-bf3d-4b18-8823-dcf51317c891,Patched Shirt spot ,Shirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,spot,shirt,0.0,320.57142857142856,125.71428571428572,0.4430567879325643,0.0027267590572996,0.2903783513353566,Mainstream,adventurous,true
3504,5e6cb162-5baa-4f81-b105-b62a7bd948bd,Pchush Scarf long,Foulard,nivel_3,red,red,Mainstream,8,proximamente,False,both,False,basico,invierno,False,long,foulard,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,application,acrylic
3505,6543acf8-3110-4d23-9df3-ee6614d59cf2,Pciblanka Scarf long ,Foulard,nivel_3,brown,brown,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,6729.0,3519.0,0.5229603209986625,0.0572364224046272,0.2900983717016449,Mainstream,composition,acrylic
3557,40babd19-ef55-4da2-8cdc-755f7cda1026,Pcnew Cardigan noos ,Sweater,nivel_2,grey_dark,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,308.0,149.6,0.6000751879699248,0.0026198273295623,0.4349019019713619,Mainstream,composition,false
3506,aadf9473-e5a3-49e7-96f1-bed90954f216,Pciblanka Scarf long ,Foulard,nivel_3,purple,purple,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,6817.0,3519.0,0.516209476309227,0.0579849444987878,0.2870972104040074,Mainstream,composition,acrylic
3508,01949309-da75-453e-8cde-8b2e2887291a,Pcilina Sweater v-neck ,Sweater,nivel_2,green_dark,green,Mainstream,8,proximamente,False,formal,False,unknown,invierno,True,v-neck,sweater,0.0,1666.0,819.5,0.4955931925895911,0.0141708841917237,0.2548820383906575,Mainstream,composition,56
3509,03e6d1bf-0d0b-454d-9d19-cbf9d4bfc3d1,Pcilina Sweater v-neck ,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,formal,False,unknown,invierno,True,v-neck,sweater,0.0,1880.25,830.5,0.4396788132968466,0.0159932803130183,0.2278360468049324,Mainstream,composition,56
3510,86ecda28-ae07-42ae-ba17-d7ab2c46565a,Pcillu Shirt solid ,Shirt,nivel_2,khaki,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,solid,shirt,0.0,1907.5,852.5,0.4462707682206972,0.0162250669842214,0.2312479176024593,Mainstream,sleeve,52
3511,137f5d46-97e3-4d36-8673-df9e9671515a,Pcillu Shirt solid ,Shirt,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,solid,shirt,0.0,2199.0,879.75,0.4065050873613531,0.0187045464211287,0.2126048168912409,Mainstream,sleeve,52
3512,55c013fc-62aa-4635-a9a2-b1614eea766d,Pcina Sweater o-neck ,Sweater,nivel_2,camel,brown,Mainstream,8,disponible,False,both,False,unknown,invierno,True,o-neck,sweater,7.75,1094.25,429.0,0.3847475305648904,0.0093076170629013,0.1970275738138959,Mainstream,composition,63
3503,75b5f9ff-80df-492d-b103-965c6d325ee5,Pchush Scarf long,Foulard,nivel_3,gray_light,gray,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,3343.0,2045.0,0.6117259946156147,0.0284353336452175,0.3200806641304161,Mainstream,application,acrylic
3513,32c3af52-d453-40bd-91c3-17aef9689803,Pcindia Sweater knit ,Sweater,nivel_2,beige,beige,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,knit,sweater,0.0,2298.25,748.0,0.3270437376091648,0.0195487602602815,0.1732962489347231,Mainstream,composition,false
3515,2328ae2d-fd6c-4fa0-9682-e89692ae23a2,Pcinka Scarf long,Foulard,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,long,foulard,0.0,5960.0,3651.0,0.6125838926174496,0.0506953600136094,0.3316396263155295,Mainstream,adventurous,big
3507,33b7d776-9a2e-4750-90f7-7c83a008aaa0,Pcilina Sweater v-neck ,Sweater,nivel_2,garnet,red,Mainstream,8,proximamente,False,formal,False,unknown,invierno,True,v-neck,sweater,0.0,1786.75,819.5,0.4507464003389502,0.0151979755879726,0.2329721879634614,Mainstream,composition,56
3497,43287daa-aadb-412f-986d-dd4c51ee01c0,Pcholly Cardigan knit,Sweater,nivel_2,grey_dark,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1226.0,478.5,0.3815220437940853,0.0104282737209203,0.1959751587575028,Mainstream,composition,59
3558,60884f2e-6a50-4b32-9d42-26057f2809bb,Pcnew Cardigan noos ,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,255.2,145.2,0.5706727483043272,0.0021707140730659,0.4285472397465119,Mainstream,composition,false
3560,12d6f093-7a60-4b07-9511-92296bae63ea,Pcparo Skirt noos ,Skirt,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,noos,skirt,0.0,357.5,192.5,0.5386554621848739,0.0030408710075277,0.4047518143905373,Mainstream,composition,night
3675,062d33c1-f040-43a4-acb8-16039d4ad06d,Ramona T-shirt print ,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,print,tshirt,0.0,908.0,480.8571428571428,0.5323321992765101,0.007723387062476,0.3063585058654081,Mainstream,composition,false
3659,09c62c30-bf9e-4f31-a245-3989e0d3b786,Quermes Jeans denim,Jean,nivel_1,grey_dark,gray,Mainstream,8,proximamente,False,both,False,basico,invierno,True,denim,jean,0.0,140.8,79.2,0.61,0.001197635350657,0.4577994088376643,Mainstream,composition,denim
3606,3f97a31c-70c9-49c0-a5c9-4a9c22b1cd9f,Plisse Sweater noir,Sweater,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noir,sweater,0.0,989.75,363.0,0.3703407123745107,0.0084187470760855,0.1893797297252981,Mainstream,application,17
3623,0d0b30ed-cd84-4e09-984e-70cfcb7ca705,Polly Pant check ,Pant,nivel_1,brown_light,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,check,pant,0.0,1330.6666666666667,564.6666666666666,0.4634119961176837,0.0113185613632175,0.2373652787404506,Mainstream,composition,39
3514,0a3da30f-1097-4f8f-aa35-69c4df111e0a,Pcinger Dress aop ,Dress,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,aop,dress,0.0,1995.5,709.5,0.3531653648534106,0.0169735890783821,0.1850694769658963,Mainstream,sleeve,51
3502,0ba909b7-0d9b-4eb0-b0ce-26df998d8b26,Pchush Scarf long,Foulard,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,3189.0,1935.0,0.6067732831608654,0.0271254199804363,0.3169493515706509,Mainstream,application,acrylic
3501,5dd28d4f-a918-4d67-8a7e-a58b40705191,Pchulla Top vneck ,Top,nivel_2,garnet,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,vneck,top,0.0,761.0,294.8,0.3077704506629174,0.0064730149279122,0.1571217327954148,Mainstream,application,54
3500,efa73e3e-6842-4466-9699-4e90500aa481,Pchope Scarf long,Foulard,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,basico,invierno,True,long,foulard,0.0,3563.0,1759.0,0.4936850968285153,0.0303066388806192,0.2619958678545672,Mainstream,adventurous,acrylic
3522,1c4c7867-0522-428e-88ec-b07562e6dd1d,Pcjimma Sweater neck ,Sweater,nivel_2,crimson,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,neck,sweater,0.0,1631.6,638.0,0.3830760554148653,0.01387828010037,0.1984771677576176,Mainstream,composition,53
3523,1da38f81-74a1-4932-864e-98a39d4e489f,Pckalissa Sweater noos,Sweater,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,343.2,193.6,0.5881468531468531,0.0029192361672266,0.3829900460757858,Mainstream,composition,50
3524,13d0ed98-688c-4855-b556-41f4101f8ac0,Pckalissa Sweater noos,Sweater,nivel_2,camel,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,272.8,145.2,0.5753571428571429,0.002320418491898,0.4073225183940799,Mainstream,composition,50
3525,79cb4598-ee96-4b53-a9e5-d82b6d1598e7,Pckalissa Sweater noos,Sweater,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,387.2,184.8,0.4580324159271527,0.0032934972143069,0.3186743865297946,Mainstream,composition,50
3526,5dd3da11-28df-4866-b5cb-3e25bc1df226,Pckalissa Sweater noos,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,378.4,206.8,0.5849050949050949,0.0032186450048909,0.3901260974809649,Mainstream,composition,50
3527,0a6f8512-7a0e-4dc8-9241-d313b136fcd7,Pckalissa Sweater noos,Sweater,nivel_2,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,391.6,198.0,0.6275438596491228,0.003330923319015,0.4509941271756348,Mainstream,composition,50
3532,90a6c19f-1629-4d99-91e1-29f08f364e41,Pckamala Tshirt noos,Tshirt,nivel_2,green,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,356.4,202.4,0.6000546821599453,0.0030315144813507,0.419186551998009,Mainstream,composition,50
3535,63bddac8-1ab5-4199-b9e9-f52d79c98165,Pckamala Tshirt noos,Tshirt,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,404.8,202.4,0.5017982017982018,0.0034432016331391,0.3254419768977673,Mainstream,composition,50
3547,2942f305-435a-40d1-8098-77af8c6156d9,Pcminna Tshirt noos ,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,479.6,250.8,0.5635714285714285,0.0040794454131756,0.3747573151022839,Mainstream,composition,false
3548,3db6899a-f6e0-43c7-b1b3-3595274823a9,Pcminna Tshirt noos ,Tshirt,nivel_2,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,noos,tshirt,0.6,462.0,224.4,0.5032718894009216,0.0039297409943435,0.3233081756648918,Mainstream,composition,false
3549,038b0a50-28f0-4ec5-851e-adbfe9ef8870,Pcminna Tshirt noos ,Tshirt,nivel_2,khaki,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,440.0,264.0,0.6168783068783068,0.0037426104708033,0.4041215773464955,Mainstream,composition,false
3553,1b9ae800-3537-4bd1-b387-5214fabcef76,Pcnew Cardigan noos ,Sweater,nivel_2,beige,beige,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,299.2,154.0,0.5095426312817617,0.0025449751201463,0.3569214608216899,Mainstream,composition,false
3554,378b9dca-6e55-49b5-867b-4e493c704355,Pcnew Cardigan noos ,Sweater,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,308.0,145.2,0.5099529780564264,0.0026198273295623,0.3644255123924642,Mainstream,composition,false
3555,1e2d880b-4db4-4b07-8bdb-ec63b4d4c2fe,Pcnew Cardigan noos ,Sweater,nivel_2,brown,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,404.8,145.2,0.366301247771836,0.0034432016331391,0.2383460028710934,Mainstream,composition,false
3556,121d4625-2865-472a-a41a-f78b5c89e80d,Pcnew Cardigan noos ,Sweater,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,413.6,149.6,0.3813409234661606,0.0035180538425551,0.2513783096236507,Mainstream,composition,false
3519,16c5cbc1-b678-4b07-b6b1-2d17be092eec,Pcjacy Skirt foil ,Skirt,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,foil,skirt,0.0,2094.5,880.0,0.4286709546028964,0.0178156764343129,0.2232433155186046,Mainstream,composition,false
3518,2890bda7-3a99-47a3-bc43-ec03ec4bd96d,Pcirene Skirt pencil ,Skirt,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,pencil,skirt,0.0,1863.75,923.75,0.5028116958827616,0.0158529324203632,0.2593323141515624,Mainstream,application,false
3517,54d2cf64-0e80-4478-a76e-da51181ce993,Pcirene Jeans slim ,Jean,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,basico,invierno,True,slim,jean,0.0,638.0,312.4,0.4743635684957074,0.0054267851826649,0.2753197460024933,Mainstream,composition,denim
3516,a1dff0c1-ce2e-45fd-a9ba-34a19c9a7121,Pcinka Scarf long,Foulard,nivel_3,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,long,foulard,0.0,5718.0,3673.0,0.6423574676460301,0.0486369242546676,0.3454971959503488,Mainstream,adventurous,big
3498,08c67b0d-4cf2-4f15-84b5-0f94670cd482,Pcholly Cardigan knit,Sweater,nivel_2,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,knit,sweater,0.0,585.5,222.75,0.1922319291657653,0.0049802237060349,0.0986060764359001,Mainstream,composition,59
3499,1623ffaa-bbed-49d3-a255-aca22b66d317,Pchope Scarf long,Foulard,nivel_3,beige,beige,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,4178.0,1869.0,0.4473432264241264,0.0355377876068557,0.241440507015491,Mainstream,adventurous,acrylic
3624,0b0327c9-a5e3-4be0-bc7e-c616ecca4daf,Polly Pant color ,Pant,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,color,pant,0.1,624.7,239.8,0.3875894898484751,0.0053136562752519,0.237782134288041,Mainstream,composition,true
3432,20594e42-2642-4ffc-baad-d483b3cb0572,Pcasta Jeans straight,Jean,nivel_1,blue,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,False,straight,jean,0.0,786.5,280.5,0.3449591338051904,0.006689916216561,0.1758245250108757,Mainstream,composition,false
3629,050a0153-f780-4f3a-85bd-d18b3139817a,Poppy Jumpsuit solid ,Jumpsuit,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,solid,jumpsuit,0.0,430.57142857142856,125.71428571428572,0.4003806650865474,0.0036624116750004,0.2741948936810164,Mainstream,detail,false
3657,2e22090d-a2de-4213-9450-132f77501b08,Push Jeans up ,Jean,nivel_1,blue,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,up,jean,0.0,2476.0,1293.2,0.51088150006294,0.0210606898311572,0.2659710949470485,Mainstream,composition,false
3475,0548b334-702e-4b8a-9729-174a23e96db1,Pcellen Sweater noos,Sweater,nivel_2,taupe,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,272.8,158.4,0.6542857142857142,0.002320418491898,0.4912943903372602,Mainstream,composition,52
3476,09466f15-0f97-43e5-b257-00b5d4c425ba,Pceve Parka padded ,Jacket,nivel_3,aubergine,purple,Mainstream,8,disponible,False,both,False,unknown,invierno,False,padded,jacket,5.2,74.8,22.0,0.1857142857142857,0.0006362437800365,0.1394447752307234,Mainstream,sleeve,55
3477,1d562071-4a34-46f6-afc0-11b179da2c31,Pceve Parka padded ,Jacket,nivel_3,black,black,Mainstream,8,disponible,False,both,False,unknown,invierno,True,padded,jacket,12.6,39.6,17.6,0.4,0.0003368349423723,0.3000842087355931,Mainstream,sleeve,55
3478,01741d2f-8d8e-4ac3-9af8-6c3e748901f8,Pceve Parka padded ,Jacket,nivel_3,green_dark,green,Mainstream,8,disponible,False,both,False,unknown,invierno,False,padded,jacket,8.2,92.4,35.2,0.1916666666666666,0.0007859481988687,0.1439464870497172,Mainstream,sleeve,55
3479,0b788ac8-9385-42e5-8881-41408baff6af,Pceve Parka padded ,Jacket,nivel_3,rust,orange,Mainstream,8,disponible,False,both,False,unknown,invierno,False,padded,jacket,8.2,22.0,8.8,0.1,0.0001871305235401,0.075046782630885,Mainstream,sleeve,55
3481,0a84992f-de63-4c2d-a3da-8c6222c108a0,Pcfive Jean sweet ,Jean,nivel_1,grey_dark,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,sweet,jean,0.0,1479.571428571429,738.4285714285714,0.5353143413568415,0.0125851352747112,0.3006285208737534,Mainstream,composition,false
3483,7eb326c7-45c7-4500-b6bd-e88fb979e5b2,Pcharia Scarf long ,Foulard,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,long,foulard,0.0,550.0,418.0,0.76,0.0046782630885042,0.3823391315442521,Mainstream,adventurous,big
3484,7db130e2-7b55-4a01-a45c-d605bc1c2a7f,Pcharia Scarf long ,Foulard,nivel_3,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,long,foulard,0.0,880.0,308.0,0.35,0.0074852209416067,0.1787426104708033,Mainstream,adventurous,big
3485,79528d2c-55e6-4124-b5d3-05f91c2d7af4,Pcharia Scarf long ,Foulard,nivel_3,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,long,foulard,0.0,660.0,418.0,0.6333333333333333,0.005613915706205,0.3194736245197692,Mainstream,adventurous,big
3474,2dfadade-bc6d-461a-9ee4-1d895e657f5f,Pcellen Sweater noos,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,312.4,149.6,0.4869010989010989,0.0026572534342704,0.344074050688817,Mainstream,composition,52
3486,3080571c-220e-46e2-ac62-a4f1d28f2df8,Pchavana Scarf square ,Foulard,nivel_3,garnet,red,Mainstream,8,proximamente,False,both,False,basico,invierno,True,square,foulard,0.0,3651.0,1847.0,0.5058887975897014,0.0310551609747799,0.2684719792822406,Mainstream,adventurous,acrylic
3488,57d2632c-e867-4e5f-99e0-60832959ad35,Pcherle Scarf long ,Foulard,nivel_3,purple,purple,Mainstream,8,proximamente,False,both,False,basico,invierno,True,long,foulard,0.0,858.0,484.0,0.5641025641025641,0.0072980904180666,0.2857003272603153,Mainstream,application,acrylic
3489,b2fba4ca-1f01-412f-9541-aca40235051d,Pcherle Scarf long ,Foulard,nivel_3,rust,orange,Mainstream,8,proximamente,False,both,False,basico,invierno,False,long,foulard,0.0,902.0,330.0,0.3658536585365853,0.0076723514651469,0.1867630050008661,Mainstream,application,acrylic
3491,32f275bf-b3e5-4544-9361-223f8f8b66fd,Pchimla Dress midi ,Dress,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,midi,dress,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,composition,122
3492,026883e2-8c36-4302-badb-316a526d07e5,Pchimla Dress midi ,Dress,nivel_1,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,midi,dress,0.0,1588.0,422.4,0.2741847232467921,0.0135074214264449,0.1537525070748484,Mainstream,composition,122
3493,1a45d141-c77c-4bf2-9405-71a7e1d11421,Pchipa Pant pieces,Pant,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,pieces,pant,0.0,624.8,246.4,0.4104537815126051,0.0053145068685408,0.2541488888499729,Mainstream,detail,101
3473,277772a5-c6d6-40ab-a76e-8a405ec03afe,Pcellen Sweater noos,Sweater,nivel_2,grey_dark,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,303.6,140.8,0.5066175929333825,0.0025824012248543,0.3580873658548718,Mainstream,composition,52
