,index,title,specific_color,type2,specific_type,color,tipo_marca,stock,envios,ventas,satisfaction,tasa_mercado,interest,season,disponibilidad,marca,feature_name,feature_value,variant_id,nivel_prenda
1234,1235,Dou Jeans onesize ,mint,Jean,jean,green,MAINSTREAM,1.0,7719.0,4596.0,0.5954139137193937,0.0656572959639348,0.3305356048416643,9,disponible,MAINSTREAM,alerts,false,374750e3-ee9b-42a4-a3eb-b662c417b150,Nivel 1
1236,1237,Dou Jeans onesize ,ochre,Jean,jean,brown,MAINSTREAM,3.0,4992.0,2551.0,0.5110176282051282,0.042461616977842,0.2767396225914851,9,disponible,MAINSTREAM,alerts,false,407e983c-37b2-480a-9c17-4dc6ddc96b9d,Nivel 1
1238,1239,Dou Jeans onesize ,rust,Jean,jean,orange,MAINSTREAM,1.0,22057.0,10952.0,0.4965317132882985,0.187615361714796,0.3420735375015472,8,disponible,MAINSTREAM,alerts,false,cb784976-0ce5-4d15-a4f1-6416cdc2d889,Nivel 1
1246,1247,Dream Top film ,camel,Top,top,brown,OWN_PRODUCTION,0.2,787.6,369.6,0.4685632205632206,0.006699272742738,0.2376312466529793,7,proximamente,OWN_PRODUCTION,adventurous,true,2c309a89-801e-4a59-8b1f-b0fbf48fb3dc,Nivel 2
1248,1249,Dubley Foulard closet,blue_petrol,Foulard,foulard,blue,OWN_PRODUCTION,1.0,4794.0,2067.0,0.4311639549436796,0.0407774422659805,0.23597069860483,9,disponible,OWN_PRODUCTION,application,big,095ebb25-8ba2-4be3-8d06-88bd08ca91bb,Nivel 3
1253,1254,Dunstand Scarf nude ,mint,Foulard,foulard,green,OWN_PRODUCTION,1.0,3541.0,1605.0,0.4532617904546738,0.030119508357079,0.2416906494058764,9,disponible,OWN_PRODUCTION,adventurous,big,8ba7ce0d-634f-4447-8ef0-86637603bae7,Nivel 3
1261,1262,Ebro Skirt jupe ,black,Skirt,skirt,black,WHOLE_SALE,0.75,440.0,104.5,0.2599816849816849,0.0037426104708033,0.169974309083791,8,disponible,WHOLE_SALE,adventurous,true,12f100d8-cb64-403d-96af-f66f6e0542c8,Nivel 1
1262,1263,Edadala Coat woven ,green_dark,Jacket,jacket,green,NO_MAINSTREAM,0.25,379.5,126.5,0.3126481361775479,0.0032280015310679,0.2352931025159279,8,proximamente,NO_MAINSTREAM,adventurous,false,16759191-947a-4297-8005-31b23b0a921d,Nivel 3
1263,1264,Edbasic T-shirt oneck,black,Tshirt,tshirt,black,NO_MAINSTREAM,0.25,583.0,187.0,0.3071684894053315,0.0049589588738144,0.1878676170588315,8,proximamente,NO_MAINSTREAM,style,49,6b25a1b5-e71f-439e-bd15-9e7b630e13d2,Nivel 2
1268,1269,Edbelt Dress knit,grey,Dress,dress,gray,NO_MAINSTREAM,0.25,1094.0,302.5,0.282426513469743,0.0093054905796793,0.1458660020247111,8,proximamente,NO_MAINSTREAM,composition,3_4,139f4c41-4268-433d-8b37-67453d22fbda,Nivel 1
1290,1291,Elibel Sweater arav,black,Sweater,sweater,black,NO_MAINSTREAM,0.75,758.75,324.5,0.4606898216872641,0.0064538765789137,0.2675341059890642,8,proximamente,NO_MAINSTREAM,application,false,05159049-c22d-499c-951a-1a093ba7dc27,Nivel 2
1291,1292,Elibel Sweater arav,blue,Sweater,sweater,blue,NO_MAINSTREAM,1.25,616.0,220.0,0.309065772190174,0.0052396546591247,0.1639918969496024,8,proximamente,NO_MAINSTREAM,application,false,162242dc-0be7-4956-9249-72ef1afa2e12,Nivel 2
1293,1294,Elibel Sweater arav,green_dark,Sweater,sweater,green,NO_MAINSTREAM,0.25,704.0,308.0,0.4421412399860676,0.0059881767532854,0.2551977517924639,8,proximamente,NO_MAINSTREAM,application,false,0b525d3e-b041-4cbc-bf89-5991af0e5e98,Nivel 2
1304,1305,Elina Sweater lurex ,black,Sweater,sweater,black,NO_MAINSTREAM,0.4,448.8,171.6,0.3632261448050921,0.0038174626802194,0.2337340908114242,8,proximamente,NO_MAINSTREAM,adventurous,false,1953d494-daec-41bf-8dab-c8e55bb36fd2,Nivel 2
1308,1309,Elle Tshirt cotton ,black,Tshirt,tshirt,black,NO_MAINSTREAM,0.2,550.0,140.8,0.2624222035323801,0.0046782630885042,0.1599829868226836,7,proximamente,NO_MAINSTREAM,adventurous,48,0fb03927-eeb5-4bfb-8bed-fe162a53d959,Nivel 2
1320,1321,Elly Skirt iced ,camel,Skirt,skirt,brown,NO_MAINSTREAM,0.1666666666666666,326.3333333333333,99.0,0.3185399159663865,0.0027757694325125,0.2312855495353842,9,proximamente,NO_MAINSTREAM,detail,false,0297a338-2856-4bc4-8da3-e006e71fe38a,Nivel 1
1322,1323,Eloha Tshirt desires ,black,Tshirt,tshirt,black,MAINSTREAM,3.333333333333333,729.3333333333334,337.3333333333333,0.4379005932545872,0.0062036603864528,0.2926016121297924,9,disponible,MAINSTREAM,composition,43,0ac227eb-a752-4e16-85ec-ccd80a47ccda,Nivel 2
1323,1324,Eloha Tshirt desires ,camel,Tshirt,tshirt,brown,MAINSTREAM,2.833333333333333,758.6666666666666,326.3333333333333,0.4095473200972345,0.0064531677511731,0.2722524338797281,9,disponible,MAINSTREAM,composition,43,11548c63-89f7-421a-ad29-0caba1700132,Nivel 2
1329,1330,Emball Top nude ,black,Top,top,black,OWN_PRODUCTION,0.8,743.6,233.2,0.2899209931124825,0.0063250116956577,0.1712002169430292,9,disponible,OWN_PRODUCTION,detail,false,372eb4aa-e1ca-49b3-9290-4af6d1703651,Nivel 2
1330,1331,Emball Top nude ,ecru,Top,top,brown,OWN_PRODUCTION,0.2,1047.0,400.4,0.3835904542640413,0.0089057117339344,0.1962480829989878,9,proximamente,OWN_PRODUCTION,detail,false,19ce7b64-1b8f-4a87-8434-179d23656a24,Nivel 2
1334,1335,Emirate Scarf sew T. UNQ C. ecru,ecru,Foulard,foulard,brown,OWN_PRODUCTION,2.0,5432.0,2529.0,0.4655743740795287,0.0462042274486454,0.255889300764087,9,disponible,OWN_PRODUCTION,style,boho,a7393963-2943-4094-a091-22272efb8470,Nivel 3
1336,1337,Enduit Pant onado ,black,Pant,pant,black,WHOLE_SALE,0.2,189.2,74.8,0.4369985569985569,0.0016093225024454,0.3281512483745291,8,proximamente,WHOLE_SALE,composition,false,418fde56-9306-45f6-89d1-441e9b813d2f,Nivel 1
1339,1340,Enugu Tshirt day,white,Tshirt,tshirt,white,NO_MAINSTREAM,0.3333333333333333,802.6666666666666,183.33333333333331,0.3111868558592118,0.0068274287982534,0.2108565625076407,8,proximamente,NO_MAINSTREAM,adventurous,50,1f347f98-205d-4a95-bd2d-230c4e231d8f,Nivel 2
1343,1344,Epaper Pant fit ,khaki,Pant,pant,brown,NO_MAINSTREAM,0.0833333333333333,630.5833333333334,201.66666666666663,0.3633062134673149,0.0053636995137441,0.2344937999227123,7,proximamente,NO_MAINSTREAM,detail,40,02156c19-163e-4314-b757-2aeb93dd6293,Nivel 1
1345,1346,Epaper Short naf ,brick,Short,short,brown,NO_MAINSTREAM,1.3333333333333333,1213.1666666666667,480.3333333333333,0.3149279581346256,0.0103191142488552,0.1626235361917404,9,disponible,NO_MAINSTREAM,detail,false,0160cd8e-ffa9-49f5-97d3-95a7ed47e173,Nivel 1
1346,1347,Epaper Short naf ,khaki,Short,short,brown,NO_MAINSTREAM,0.8333333333333334,1180.1666666666667,429.0,0.2827435310805027,0.0100384184635449,0.1463909747720238,9,disponible,NO_MAINSTREAM,detail,false,12880ce8-08f0-4e89-a294-05f60301fd20,Nivel 1
1348,1349,Erika Jean fashion ,blue_dark,Jean,jean,blue,MAINSTREAM,0.0666666666666666,6632.6,2705.0,0.4220191300825286,0.0564164504742057,0.2392177902783672,7,proximamente,MAINSTREAM,adventurous,102,0a826207-ca9e-4961-81f4-cf05ab3feb2c,Nivel 1
1349,1350,Erin Jeans izaro ,blue,Jean,jean,blue,MAINSTREAM,0.2,6404.0,2691.7,0.4622510563582643,0.0544719942159656,0.2761859203026383,7,proximamente,MAINSTREAM,composition,false,5fa372e8-1f9e-4980-a6ca-4560fc071c07,Nivel 1
1350,1351,Erin Jeans medium,blue,Jean,jean,blue,MAINSTREAM,1.6,4621.133333333333,1923.6666666666667,0.3900846490355698,0.0393070500007088,0.2146958495181392,7,proximamente,MAINSTREAM,composition,false,02cbeefb-a28b-4a1f-854d-5fc4f733b4b7,Nivel 1
1351,1352,Eris Playsuit button ,brick,Jumpsuit,jumpsuit,brown,NO_MAINSTREAM,1.75,1369.0,621.5,0.455130319236583,0.0116446221239314,0.2333874706802572,9,disponible,NO_MAINSTREAM,composition,45,08f43874-ff67-4344-91c4-53aca42739c0,Nivel 1
1353,1354,Eros Sweater rue ,blue_klein,Sweater,sweater,blue,WHOLE_SALE,1.0,4079.5,1067.0,0.2602590001928297,0.0346999532173691,0.1474794767050994,7,disponible,WHOLE_SALE,composition,54,43493018-269e-4280-b776-30cf8030ee86,Nivel 2
1354,1355,Eros Sweater rue ,gray_light,Sweater,sweater,gray,WHOLE_SALE,1.5,1935.0,462.0,0.2387905573596036,0.0164589801386467,0.1276247687491252,7,disponible,WHOLE_SALE,composition,54,a19f8c04-d736-4f6a-ab0b-90074a81c471,Nivel 2
1355,1356,Eros Sweater rue ,mustand,Sweater,sweater,yellow,WHOLE_SALE,0.5,3552.0,935.0,0.2631481915507551,0.0302130736188491,0.1466806325848021,7,disponible,WHOLE_SALE,composition,54,3a39ecac-f0b6-4179-a626-ed8ad1944f45,Nivel 2
1357,1358,Eros Sweater rue ,white,Sweater,sweater,white,WHOLE_SALE,1.0,5586.0,1539.0,0.2755102040816326,0.0475141411134266,0.1615121725975296,7,disponible,WHOLE_SALE,composition,54,3dd12e1e-2d22-4c3c-8f2a-574f2d28dbdc,Nivel 2
1360,1361,Espamaia Sweater rollneck ,black,Sweater,sweater,black,NO_MAINSTREAM,0.5,720.5,258.5,0.3921862648221343,0.0061285246459405,0.2341265142104972,8,proximamente,NO_MAINSTREAM,adventurous,67,5ee4c8c1-cf1e-467d-a61c-b15209421a53,Nivel 2
1362,1363,Espamelia Pant knit,black,Pant,pant,black,NO_MAINSTREAM,2.75,1072.25,429.0,0.4116786131907849,0.0091204865393612,0.2103995498650731,8,disponible,NO_MAINSTREAM,composition,false,35d280e8-e312-4460-98cc-eca3f5fb07ff,Nivel 1
1368,1369,Espnoos Sweater nice ,grey_dark,Sweater,sweater,gray,NO_MAINSTREAM,0.25,720.5,291.5,0.4051075268817203,0.0061285246459405,0.2056180257638305,8,proximamente,NO_MAINSTREAM,application,50,2c66ccf6-7b9f-4531-aa3f-03399d3f0892,Nivel 2
1371,1372,Espnoos T-shit nice ,black,Tshirt,tshirt,black,NO_MAINSTREAM,0.25,665.5,302.5,0.458659420289855,0.0056606983370901,0.2538011461590473,8,proximamente,NO_MAINSTREAM,application,56,2ad7254a-39f0-40d2-ad4b-b1d2cb4be302,Nivel 2
1398,1399,Evadne Shirt sew,black,Shirt,shirt,black,OWN_PRODUCTION,0.2,1214.0,281.6,0.2382209501328757,0.010326202526262,0.1242735763295689,7,proximamente,OWN_PRODUCTION,adventurous,false,4140d931-7a36-4749-8aad-d77ac6c35b61,Nivel 2
1399,1400,Evadne Shirt sew,blue_dark,Shirt,shirt,blue,OWN_PRODUCTION,0.2,915.2,211.2,0.2325807774297631,0.007784629779271,0.1201827036045171,7,proximamente,OWN_PRODUCTION,adventurous,false,339d2ae6-3ba9-48ef-a17e-a99a9d0c146f,Nivel 2
1400,1401,Evans Top ruffle ,black,Top,top,black,OWN_PRODUCTION,2.0,277.2,114.4,0.326475279106858,0.0023578445966061,0.2454459204792951,9,proximamente,OWN_PRODUCTION,application,false,075e1c74-782b-44fc-bfbb-037ca8e8421a,Nivel 2
1401,1402,Evans Top ruffle ,blue_dark,Top,top,blue,OWN_PRODUCTION,2.6,149.6,57.2,0.3969230769230769,0.0012724875600731,0.298010429582326,9,disponible,OWN_PRODUCTION,application,false,02f3dfe9-56ba-4476-84e2-11e3554374a5,Nivel 2
1409,1410,Ezhou Tshirt melee ,gray_light,Tshirt,tshirt,gray,NO_MAINSTREAM,0.3333333333333333,872.3333333333334,201.66666666666663,0.2583386867705382,0.0074200087894639,0.1589820656436597,8,proximamente,NO_MAINSTREAM,composition,false,1602a730-01ed-4f31-bb88-14115e8d9c8e,Nivel 2
1412,1413,Fabiola Shirt collection ,blue_dark,Shirt,shirt,blue,NO_MAINSTREAM,0.6,453.2,193.6,0.440007215007215,0.0038548887849274,0.2873736675649447,9,proximamente,NO_MAINSTREAM,composition,false,38b09003-2601-463b-8f3f-0dfad3e1f979,Nivel 2
1414,1415,Fabiola Sweater basic,green_dark,Sweater,sweater,green,MAINSTREAM,1.0,1104.0,391.6,0.3482942779565219,0.0093905499085612,0.1788424139325415,8,proximamente,MAINSTREAM,composition,false,3ca05da9-1e6f-4599-9817-7f2e209b257d,Nivel 2
1420,1421,Fallow Jacket gilet ,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,0.6428571428571429,168.14285714285714,75.42857142857143,0.3257834602372417,0.0014302118584855,0.2261733480993602,8,proximamente,NO_MAINSTREAM,detail,false,0c2d43c9-2e66-4aa2-87d6-1ca203fcbe06,Nivel 3
1421,1422,Fallow Jacket gilet ,ecru,Jacket,jacket,brown,NO_MAINSTREAM,0.2857142857142857,295.42857142857144,100.57142857142856,0.3745159602302459,0.0025128956018251,0.2620566224062163,8,proximamente,NO_MAINSTREAM,detail,false,1f555139-3822-441d-a4e9-24ff1095e3ec,Nivel 3
1422,1423,Fallow Jacket gilet ,red,Jacket,jacket,red,NO_MAINSTREAM,1.7142857142857142,245.14285714285717,84.85714285714286,0.2600614439324116,0.0020851686908761,0.1819496705518919,8,proximamente,NO_MAINSTREAM,detail,false,0a4d63f9-d4f5-4f06-bdb7-fce171884104,Nivel 3
1427,1428,Farlala Skirt midi ,mustand,Skirt,skirt,yellow,NO_MAINSTREAM,0.25,1121.5,385.0,0.3637205116749261,0.0095394037341045,0.2160130033657061,9,proximamente,NO_MAINSTREAM,composition,false,026a77e0-5023-4934-92ab-290edcddd52d,Nivel 1
1430,1431,Fashion T-shirt collection ,lemon,Tshirt,tshirt,yellow,NO_MAINSTREAM,0.2,360.8,158.4,0.4728317659352142,0.0030689405860587,0.3187209070097553,9,proximamente,NO_MAINSTREAM,application,false,08bd804f-6759-4456-ae12-83d05d0745b1,Nivel 2
1439,1440,Felp Dress canale ,grey,Dress,dress,gray,NO_MAINSTREAM,0.25,1286.25,209.0,0.1754934168092885,0.0109407561774337,0.1086081733389359,7,proximamente,NO_MAINSTREAM,adventurous,56,143554a6-6aa0-41db-95fe-17313412bec8,Nivel 1
1444,1445,Femme Sweater mohair ,black,Sweater,sweater,black,NO_MAINSTREAM,0.6666666666666666,494.8333333333333,190.66666666666663,0.2037694862757848,0.0042090191241724,0.1039892526999786,8,proximamente,NO_MAINSTREAM,composition,false,0c29a4e8-1411-4788-a63c-759c0fd9ee6a,Nivel 2
1445,1446,Femme Sweater mohair ,blue_dark,Sweater,sweater,blue,NO_MAINSTREAM,0.5,553.5,245.66666666666663,0.2186469075898779,0.0047080338536128,0.1116774707217454,8,proximamente,NO_MAINSTREAM,composition,false,0eba2860-9daf-4fbd-a069-9b512f881bb3,Nivel 2
1446,1447,Femme Sweater mohair ,blue_light,Sweater,sweater,blue,NO_MAINSTREAM,0.8333333333333334,575.3333333333334,253.0,0.2143591337880443,0.0048937467216716,0.109626440254858,8,proximamente,NO_MAINSTREAM,composition,false,246d70d5-c6e2-4230-a466-8fee7affb733,Nivel 2
1457,1458,Femme Sweater mohair ,yellow,Sweater,sweater,yellow,NO_MAINSTREAM,1.0,212.66666666666663,66.0,0.3611111111111111,0.0018089283942216,0.2712855654318887,9,proximamente,NO_MAINSTREAM,composition,false,508ce922-9c08-4bdd-95a1-50c2bfb0cc2f,Nivel 2
1460,1461,Ferial Top majolica,crimson,Top,top,red,WHOLE_SALE,0.3333333333333333,1063.0,579.3333333333334,0.5793151081190259,0.0090418066601454,0.2941784573895856,9,proximamente,WHOLE_SALE,application,50,0f6fc88f-bc7e-4df3-a8b5-54cc72823e28,Nivel 2
1461,1462,Ferial Top majolica,green,Top,top,green,WHOLE_SALE,0.3333333333333333,623.3333333333334,330.0,0.5782828282828283,0.0053020315003047,0.3541052993680263,9,proximamente,WHOLE_SALE,application,50,20ac919c-760a-47b4-aa4e-995d9cb8437f,Nivel 2
1463,1464,Fiery Tshirt plains ,crimson,Tshirt,tshirt,red,NO_MAINSTREAM,0.2,747.8,211.2,0.3200062450794664,0.0063607366137881,0.2015022932112766,7,proximamente,NO_MAINSTREAM,composition,false,15acaae7-1581-4186-a4d1-6ad1d592eb6b,Nivel 2
1464,1465,Filarmonique Scarf wool,black,Foulard,foulard,black,OWN_PRODUCTION,6.0,5014.0,2023.0,0.4034702832070203,0.0426487475013822,0.2230595153542012,8,disponible,OWN_PRODUCTION,application,boho,6fecb795-4625-4b11-9b3a-37fc457fb384,Nivel 3
1489,1490,Filperla Bag suede,blue_dark,Bag,bag,blue,OWN_PRODUCTION,1.0,5960.0,1913.0,0.3209731543624161,0.0506953600136094,0.1858342571880127,8,disponible,OWN_PRODUCTION,detail,night,97153e63-72ad-4c2d-9aad-8239331a78d6,Nivel 3
1490,1491,Filperla Bag suede,brown,Bag,bag,brown,OWN_PRODUCTION,1.0,6026.0,1847.0,0.3065051443743777,0.0512567515842299,0.1788809479793038,8,disponible,OWN_PRODUCTION,detail,night,b9abc287-9fa4-47d1-8657-d69f52341725,Nivel 3
1497,1498,Finnny Sweater ranglan ,blue,Sweater,sweater,blue,MAINSTREAM,0.25,412.5,176.0,0.4196428571428571,0.0035086973163781,0.2575496195528199,9,proximamente,MAINSTREAM,application,false,0ced3376-da88-4d93-b3df-aa46c3cad420,Nivel 2
1498,1499,Finnny Sweater ranglan ,brown_light,Sweater,sweater,brown,MAINSTREAM,0.25,396.0,93.5,0.2360577274388016,0.003368349423723,0.1446424266795655,9,proximamente,MAINSTREAM,application,false,3cb2d003-59fd-431c-ac97-51e88b8fc416,Nivel 2
1500,1501,Fira Dress origin,black,Dress,dress,black,NO_MAINSTREAM,0.4,655.6,167.2,0.2530612244897959,0.005576489601497,0.1539820221032742,7,proximamente,NO_MAINSTREAM,application,true,2ea8afb8-e2a1-4746-b056-5e002e1ccc8d,Nivel 1
1502,1503,Fisland Sweater nordic ,rust,Sweater,sweater,orange,MAINSTREAM,2.5,401.5,137.5,0.5332132132132132,0.003415132054608,0.365407742621199,8,disponible,MAINSTREAM,composition,56,84583a63-96e5-4151-aa56-43548bf4f1cb,Nivel 2
1508,1509,Flavia Short plain ,black,Short,short,black,MAINSTREAM,1.25,1643.75,638.0,0.3907075389744356,0.0139816271849615,0.2023445830796985,9,disponible,MAINSTREAM,detail,true,0309256c-b201-4bb1-9f20-09c31acc68b3,Nivel 1
1509,1510,Flavia Short plain ,khaki,Short,short,brown,MAINSTREAM,3.25,1825.25,704.0,0.3909598585592273,0.0155254540041679,0.2032426562816975,9,disponible,MAINSTREAM,detail,true,019eb32d-7b09-419c-83d8-4daa13387718,Nivel 1
1510,1511,Flavia Short plain ,rust,Short,short,orange,MAINSTREAM,3.0,1830.75,654.5,0.33895780731546,0.0155722366350529,0.1772650219752565,9,disponible,MAINSTREAM,detail,true,06e27e1b-61e2-4fe0-aa73-6f1905d8cfec,Nivel 1
1512,1513,Flima Top cerise ,fuchsia,Top,top,pink,WHOLE_SALE,3.333333333333333,1304.6666666666667,469.3333333333333,0.3820955627904057,0.0110974071081245,0.1965964849492651,9,proximamente,WHOLE_SALE,detail,19,157a9b6e-c8b9-4a78-8274-195724886aa2,Nivel 2
1516,1517,Flonce Top cerise,red,Top,top,red,WHOLE_SALE,1.0,3167.0,825.0,0.2692217819190741,0.0269382894568961,0.1480800356879851,7,disponible,WHOLE_SALE,adventurous,false,32037d15-db5f-43c0-abea-d1a086052939,Nivel 2
1537,1538,Flow Short gj T. L C. grey dark,blue,Short,short,blue,NO_MAINSTREAM,0.4,1266.6,642.4,0.4914261777395463,0.0107736145961808,0.2728251917490315,9,proximamente,NO_MAINSTREAM,composition,false,0a864d00-6170-4f38-b523-0032dca84eb6,Nivel 1
1538,1539,Flow Short gj T. L C. grey dark,grey_dark,Short,short,gray,NO_MAINSTREAM,1.6,1235.8,611.6,0.507992098717989,0.0105116318632245,0.2841208739241287,9,disponible,NO_MAINSTREAM,composition,false,065da7f3-34aa-4299-8ec0-0f77af573e53,Nivel 1
1563,1564,Flux Jacket verte ,brown_light,Jacket,jacket,brown,WHOLE_SALE,1.0,1576.0,476.6666666666667,0.3015413397086974,0.0134053502317866,0.157473344970242,9,proximamente,WHOLE_SALE,detail,true,4722ade4-9011-494e-8541-c6aa3122a1ac,Nivel 3
1573,1574,Fqjone Sweater block ,blue_dark,Sweater,sweater,blue,MAINSTREAM,0.1666666666666666,945.6666666666666,520.6666666666666,0.5608772609515935,0.0080437772012645,0.284460519076429,9,proximamente,MAINSTREAM,application,false,08ba7732-39cd-4a5a-8736-bb6afbadb825,Nivel 2
1574,1575,Fqjone Sweater block ,green,Sweater,sweater,green,MAINSTREAM,0.3333333333333333,780.8333333333334,447.3333333333333,0.5940145694231681,0.0066417159301946,0.3561671007666158,9,proximamente,MAINSTREAM,application,false,04b6bd57-a492-4248-b453-fed70c824202,Nivel 2
1575,1576,Fqjone Sweater block ,orange,Sweater,sweater,orange,MAINSTREAM,9.0,601.1666666666666,264.0,0.3866582883072961,0.0051134833212832,0.2159914302648773,9,disponible,MAINSTREAM,application,false,0b7ebaf6-8457-44b1-acf5-64d16b0fe8da,Nivel 2
1576,1577,Fqlolly Pant solid ,black,Pant,pant,black,MAINSTREAM,0.6666666666666666,1048.3333333333333,491.3333333333333,0.4476964093600733,0.0089170529777853,0.2410258816225245,9,proximamente,MAINSTREAM,detail,false,34b95b10-2929-4614-a686-bc9b3390cbfe,Nivel 1
1577,1578,Fqlolly Pant solid ,khaki,Pant,pant,brown,MAINSTREAM,0.1666666666666666,1367.0,645.3333333333334,0.4788297732372887,0.011627610258155,0.2452286917477218,9,proximamente,MAINSTREAM,detail,false,1afeb3ae-3171-4f48-aaad-dc2ab8800606,Nivel 1
1587,1588,Francisa Top draper ,blue_dark,Top,top,blue,MAINSTREAM,0.1666666666666666,300.6666666666667,117.33333333333331,0.5258467023172906,0.0025574504883823,0.3839180574662948,7,proximamente,MAINSTREAM,application,false,20090426-b4a2-4fac-817b-7abe47d1f6db,Nivel 2
1590,1591,Franzu Sweater basic ,blue_dark,Sweater,sweater,blue,MAINSTREAM,0.1666666666666666,997.0,616.0,0.6244430280886538,0.0084804150895249,0.3431382764027386,9,proximamente,MAINSTREAM,composition,false,2a143173-7906-44dc-83f7-c8c580ca29a3,Nivel 2
1591,1592,Frassor Coat outerwear ,khaki,Jacket,jacket,brown,MAINSTREAM,0.1666666666666666,550.0,212.66666666666663,0.3849170512509896,0.0046782630885042,0.2259246680236501,9,proximamente,MAINSTREAM,detail,false,2205deef-f4a0-4a48-992f-2a56f5cc4dff,Nivel 3
1598,1599,Freesasi Tshirt highneck,green_dark,Tshirt,tshirt,green,MAINSTREAM,21.0,440.0,165.0,0.4291666666666666,0.0037426104708033,0.2985845596053247,8,disponible,MAINSTREAM,composition,false,7dd01325-e648-499e-9696-45fcab138570,Nivel 2
1599,1600,Freesasi Tshirt highneck,rust,Tshirt,tshirt,orange,MAINSTREAM,30.75,209.0,66.0,0.3,0.0017777399736316,0.2254444349934079,8,disponible,MAINSTREAM,composition,false,02879a1c-faf6-4641-b981-1881899f669a,Nivel 2
1601,1602,Freeviba Sweater highneck ,green_dark,Sweater,sweater,green,MAINSTREAM,12.0,335.5,170.5,0.6068840579710145,0.0028537404839875,0.4036634933527367,8,disponible,MAINSTREAM,composition,false,1b3f3d01-df49-4d34-a27f-a56f9d4f2242,Nivel 2
1602,1603,Freeviba Sweater highneck ,rust,Sweater,sweater,orange,MAINSTREAM,20.75,357.5,154.0,0.3642676767676767,0.0030408710075277,0.22523907095022,8,disponible,MAINSTREAM,composition,false,01470f4c-48a9-40df-8e88-3d67590c0507,Nivel 2
1604,1605,Freja Pant holly ,blue_dark,Pant,pant,blue,MAINSTREAM,3.2857142857142856,886.1428571428571,380.2857142857143,0.4218458913536017,0.0075374716722056,0.2265763937187148,9,proximamente,MAINSTREAM,detail,102,21ba4bb3-1554-4ccf-ba3a-878b65bc660b,Nivel 1
1606,1607,Fremretta Sweater stripes ,rust,Sweater,sweater,orange,MAINSTREAM,0.1666666666666666,355.6666666666667,110.0,0.4113272311212815,0.0030252767972327,0.2824364963335763,8,proximamente,MAINSTREAM,composition,false,08e7fc7a-d3b4-426a-9460-2d1666517853,Nivel 2
1613,1614,French Jeans denim ,black,Jean,jean,black,NO_MAINSTREAM,1.1176470588235294,415.3529411764706,178.58823529411765,0.4402998563735033,0.0035329642425591,0.2945302632331545,7,proximamente,NO_MAINSTREAM,composition,false,16a79676-ac5b-4dd4-b76e-9a69fef92ba8,Nivel 1
1614,1615,French Jeans denim ,blue_dark,Jean,jean,blue,NO_MAINSTREAM,0.7916666666666666,508.6666666666667,207.16666666666663,0.432462267191303,0.0043266845291257,0.288133842731012,8,proximamente,NO_MAINSTREAM,composition,false,125c025c-d4b9-43c3-82f4-208c2491552f,Nivel 1
1618,1619,French Shirt blair ,green_dark,Shirt,shirt,green,NO_MAINSTREAM,0.2,532.4,123.2,0.2174816801913576,0.004528558669672,0.1279226238770458,7,proximamente,NO_MAINSTREAM,adventurous,false,516d843b-a0df-4cef-8ab4-97aa13ba9ba2,Nivel 2
1623,1624,French Sweater abba ,blue_dark,Sweater,sweater,blue,NO_MAINSTREAM,0.25,544.5,203.5,0.3844731942558029,0.0046314804576191,0.2228327760308681,7,proximamente,NO_MAINSTREAM,weather,false,057e4d14-70ea-497e-b966-4d5a300207fd,Nivel 2
1624,1625,French Sweater ebba ,gray_light,Sweater,sweater,gray,NO_MAINSTREAM,0.25,511.5,99.0,0.2923644338118022,0.0043507846723089,0.200312290340455,7,proximamente,NO_MAINSTREAM,composition,false,abfb5e49-d37a-4e7e-85f0-068ba6462bc3,Nivel 2
1625,1626,French Sweater ebba ,pink,Sweater,sweater,pink,NO_MAINSTREAM,0.75,786.5,203.5,0.2513968353298766,0.006689916216561,0.1422724937079783,7,disponible,NO_MAINSTREAM,composition,false,01992235-a63f-4874-87ef-d8a04865e018,Nivel 2
1628,1629,Frescube Jacket outerwear ,black,Jacket,jacket,black,MAINSTREAM,10.666666666666666,66.0,33.0,0.4166666666666667,0.0005613915706205,0.3126403478926551,8,disponible,MAINSTREAM,closing,false,1cfed1e6-c28a-4220-9c02-57026b6a140f,Nivel 3
